"year","month","day_of_week","hour_of_day","timestamp","origin_station_complex_id","origin_station_complex_name","origin_latitude","origin_longitude","destination_station_complex_id","destination_station_complex_name","destination_latitude","destination_longitude","estimated_average_ridership","origin_point","destination_point"
"2024","9","Monday","20","2024-09-02T20:00:00.000","369","Elder Av (6)","40.828584","-73.879159","451","Junction Blvd (7)","40.749145","-73.869527","0.5572","POINT (-73.879159 40.828584)","POINT (-73.869527 40.749145)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","614","59 St-Columbus Circle (A,B,C,D,1)","40.768272","-73.981833","114","Central Av (M)","40.697857","-73.927397","1.1776","POINT (-73.981833 40.768272)","POINT (-73.927397 40.697857)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","616","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","40.746746","-73.891366","83","Woodhaven Blvd (J,Z)","40.693879","-73.851576","1.5204","POINT (-73.891366 40.746746)","POINT (-73.851576 40.693879)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","221","21 St-Queensbridge (F)","40.754203","-73.942836","95","Gates Av (J,Z)","40.68963","-73.92227","0.4898","POINT (-73.942836 40.754203)","POINT (-73.92227 40.68963)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","365","Castle Hill Av (6)","40.834255","-73.851222","405","23 St (6)","40.739864","-73.986599","0.788","POINT (-73.851222 40.834255)","POINT (-73.986599 40.739864)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","278","Jamaica Center-Parsons/Archer (E,J,Z)","40.702147","-73.801109","271","Steinway St (M,R)","40.756879","-73.92074","3.2106","POINT (-73.801109 40.702147)","POINT (-73.92074 40.756879)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","395","103 St (6)","40.7906","-73.947478","386","Mt Eden Av (4)","40.844434","-73.914685","2.4564","POINT (-73.947478 40.7906)","POINT (-73.914685 40.844434)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","177","Clinton-Washington Avs (C)","40.683263","-73.965838","394","110 St (6)","40.79502","-73.94425","0.2182","POINT (-73.965838 40.683263)","POINT (-73.94425 40.79502)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","257","Sutphin Blvd (F)","40.70546","-73.810708","477","72 St (Q)","40.768799","-73.958424","0.2904","POINT (-73.810708 40.70546)","POINT (-73.958424 40.768799)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","30","Prospect Av (R)","40.665414","-73.992872","288","Myrtle-Willoughby Avs (G)","40.694568","-73.949046","0.4958","POINT (-73.992872 40.665414)","POINT (-73.949046 40.694568)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","188","Euclid Av (A,C)","40.675377","-73.872106","211","Bedford Park Blvd (B,D)","40.873244","-73.887138","0.5422","POINT (-73.872106 40.675377)","POINT (-73.887138 40.873244)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","405","23 St (6)","40.739864","-73.986599","270","46 St (M,R)","40.756312","-73.913333","0.9086","POINT (-73.986599 40.739864)","POINT (-73.913333 40.756312)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","43","Parkside Av (Q)","40.655292","-73.961495","602","14 St-Union Sq (L,N,Q,R,W,4,5,6)","40.735066","-73.990416","1.8016","POINT (-73.961495 40.655292)","POINT (-73.990416 40.735066)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","471","34 St-Hudson Yards (7)","40.755882","-74.00191","153","125 St (A,C,B,D)","40.811109","-73.952343","2.0826","POINT (-74.00191 40.755882)","POINT (-73.952343 40.811109)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","628","Fulton St (A,C,J,Z,2,3,4,5)","40.710089","-74.007838","209","Far Rockaway-Mott Av (A)","40.603995","-73.755405","1.8804","POINT (-74.007838 40.710089)","POINT (-73.755405 40.603995)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","179","Nostrand Av (A,C)","40.680438","-73.950426","176","Lafayette Av (C)","40.686113","-73.973946","3.1196","POINT (-73.950426 40.680438)","POINT (-73.973946 40.686113)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","380","Bedford Park Blvd-Lehman College (4)","40.873412","-73.890064","395","103 St (6)","40.7906","-73.947478","0.5238","POINT (-73.890064 40.873412)","POINT (-73.947478 40.7906)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","612","Lexington Av-53 St (E,M)/51 St (6)","40.75733","-73.970487","118","3 Av (L)","40.732849","-73.986122","1.6126","POINT (-73.970487 40.75733)","POINT (-73.986122 40.732849)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","618","14 St (A,C,E)/8 Av (L)","40.740335","-74.002134","370","Whitlock Av (6)","40.826525","-73.886283","0.674","POINT (-74.002134 40.740335)","POINT (-73.886283 40.826525)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","395","103 St (6)","40.7906","-73.947478","186","Van Siclen Av (C)","40.67271","-73.890358","0.2362","POINT (-73.947478 40.7906)","POINT (-73.890358 40.67271)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","135","Livonia Av (L)","40.664038","-73.900571","179","Nostrand Av (A,C)","40.680438","-73.950426","1.3486","POINT (-73.900571 40.664038)","POINT (-73.950426 40.680438)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","242","Fort Hamilton Pkwy (F,G)","40.650782","-73.975776","318","34 St-Penn Station (1,2,3)","40.750373","-73.991057","0.2572","POINT (-73.975776 40.650782)","POINT (-73.991057 40.750373)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","16","8 St-NYU (R,W)","40.730328","-73.992629","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","40.758663","-73.981329","4.452","POINT (-73.992629 40.730328)","POINT (-73.981329 40.758663)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","221","21 St-Queensbridge (F)","40.754203","-73.942836","355","Winthrop St (2,5)","40.656652","-73.9502","0.2392","POINT (-73.942836 40.754203)","POINT (-73.9502 40.656652)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","613","Lexington Av (N,R,W)/59 St (4,5,6)","40.762593","-73.967613","624","Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)","40.712603","-74.009552","9.012","POINT (-73.967613 40.762593)","POINT (-74.009552 40.712603)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","636","Jay St-MetroTech (A,C,F,R)","40.692259","-73.986642","72","Fort Hamilton Pkwy (N)","40.631386","-74.005351","8.7228","POINT (-73.986642 40.692259)","POINT (-74.005351 40.631386)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","636","Jay St-MetroTech (A,C,F,R)","40.692259","-73.986642","192","Rockaway Blvd (A)","40.680429","-73.843853","10.4142","POINT (-73.986642 40.692259)","POINT (-73.843853 40.680429)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","283","Greenpoint Av (G)","40.731352","-73.954449","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","40.700486","-73.807969","0.4508","POINT (-73.954449 40.731352)","POINT (-73.807969 40.700486)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","309","103 St (1)","40.799446","-73.968379","94","Halsey St (J)","40.68637","-73.916559","1.8952","POINT (-73.968379 40.799446)","POINT (-73.916559 40.68637)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","414","Bowling Green (4,5)","40.704817","-74.014065","351","Van Siclen Av (3)","40.665449","-73.889395","1.1472","POINT (-74.014065 40.704817)","POINT (-73.889395 40.665449)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","449","111 St (7)","40.75173","-73.855334","375","Cypress Av (6)","40.805368","-73.914042","0.762","POINT (-73.855334 40.75173)","POINT (-73.914042 40.805368)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","223","Lexington Av/63 St (F,Q)","40.764629","-73.966113","177","Clinton-Washington Avs (C)","40.683263","-73.965838","1.8142","POINT (-73.966113 40.764629)","POINT (-73.965838 40.683263)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","297","215 St (1)","40.869444","-73.915279","611","Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)","40.755746","-73.987581","1.222","POINT (-73.915279 40.869444)","POINT (-73.987581 40.755746)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","403","33 St (6)","40.746081","-73.982076","289","Bedford-Nostrand Avs (G)","40.689627","-73.953522","0.6948","POINT (-73.982076 40.746081)","POINT (-73.953522 40.689627)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","619","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","40.725606","-73.995432","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","40.700486","-73.807969","3.2178","POINT (-73.995432 40.725606)","POINT (-73.807969 40.700486)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","41","7 Av (B,Q)","40.67705","-73.972367","56","Ocean Pkwy (Q)","40.576312","-73.968501","0.6894","POINT (-73.972367 40.67705)","POINT (-73.968501 40.576312)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","167","W 4 St-Wash Sq (A,C,E,B,D,F,M)","40.732338","-74.000495","28","Union St (R)","40.677316","-73.98311","4.12","POINT (-74.000495 40.732338)","POINT (-73.98311 40.677316)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","40.749643","-73.987887","263","63 Dr-Rego Park (M,R)","40.729846","-73.861604","12.3898","POINT (-73.987887 40.749643)","POINT (-73.861604 40.729846)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","616","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","40.746746","-73.891366","32","36 St (D,N,R)","40.655144","-74.003549","3.3282","POINT (-73.891366 40.746746)","POINT (-74.003549 40.655144)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","305","137 St-City College (1)","40.822008","-73.953676","385","176 St (4)","40.84848","-73.911794","0.2406","POINT (-73.953676 40.822008)","POINT (-73.911794 40.84848)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","620","Court St (R)/Borough Hall (2,3,4,5)","40.693241","-73.990642","387","170 St (4)","40.840075","-73.917791","4.6736","POINT (-73.990642 40.693241)","POINT (-73.917791 40.840075)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","449","111 St (7)","40.75173","-73.855334","164","34 St-Penn Station (A,C,E)","40.752287","-73.993391","1.279","POINT (-73.855334 40.75173)","POINT (-73.993391 40.752287)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","452","90 St-Elmhurst Av (7)","40.748408","-73.876613","381","Kingsbridge Rd (4)","40.86776","-73.897174","0.4942","POINT (-73.876613 40.748408)","POINT (-73.897174 40.86776)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","197","Aqueduct-N Conduit Av (A)","40.668234","-73.834058","206","Beach 44 St (A)","40.592943","-73.776013","0.2666","POINT (-73.834058 40.668234)","POINT (-73.776013 40.592943)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","232","2 Av (F)","40.723402","-73.989938","32","36 St (D,N,R)","40.655144","-74.003549","0.904","POINT (-73.989938 40.723402)","POINT (-74.003549 40.655144)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","353","President St-Medgar Evers College (2,5)","40.667883","-73.950683","366","Parkchester (6)","40.833226","-73.860816","0.25","POINT (-73.950683 40.667883)","POINT (-73.860816 40.833226)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","395","103 St (6)","40.7906","-73.947478","261","Forest Hills-71 Av (E,F,M,R)","40.721691","-73.844521","0.7346","POINT (-73.947478 40.7906)","POINT (-73.844521 40.721691)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","126","Jefferson St (L)","40.706607","-73.922913","379","Mosholu Pkwy (4)","40.87975","-73.884655","0.2574","POINT (-73.922913 40.706607)","POINT (-73.884655 40.87975)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","173","High St (A,C)","40.699337","-73.990531","6","39 Av-Dutch Kills (N,W)","40.752882","-73.932755","0.2326","POINT (-73.990531 40.699337)","POINT (-73.932755 40.752882)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","451","Junction Blvd (7)","40.749145","-73.869527","305","137 St-City College (1)","40.822008","-73.953676","1.1208","POINT (-73.869527 40.749145)","POINT (-73.953676 40.822008)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","619","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","40.725606","-73.995432","67","20 Av (D)","40.604556","-73.998168","5.8582","POINT (-73.995432 40.725606)","POINT (-73.998168 40.604556)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","162","50 St (C,E)","40.762456","-73.985984","464","Vernon Blvd-Jackson Av (7)","40.742626","-73.953581","3.7962","POINT (-73.985984 40.762456)","POINT (-73.953581 40.742626)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","175","Hoyt-Schermerhorn Sts (A,C,G)","40.688484","-73.985001","124","Montrose Av (L)","40.707739","-73.93985","0.9876","POINT (-73.985001 40.688484)","POINT (-73.93985 40.707739)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","99","Lorimer St (M,J)","40.703869","-73.947408","109","Fresh Pond Rd (M)","40.706186","-73.895877","3.5694","POINT (-73.947408 40.703869)","POINT (-73.895877 40.706186)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","101","Marcy Av (M,J,Z)","40.708359","-73.957757","455","69 St (7)","40.746325","-73.896403","0.6894","POINT (-73.957757 40.708359)","POINT (-73.896403 40.746325)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","392","125 St (4,5,6)","40.804138","-73.937594","612","Lexington Av-53 St (E,M)/51 St (6)","40.75733","-73.970487","2.5008","POINT (-73.937594 40.804138)","POINT (-73.970487 40.75733)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","609","Bryant Pk (B,D,F,M)/5 Av (7)","40.754022","-73.983266","619","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","40.725606","-73.995432","30.8276","POINT (-73.983266 40.754022)","POINT (-73.995432 40.725606)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","33","45 St (R)","40.648939","-74.010006","181","Utica Av (A,C)","40.679364","-73.930729","0.765","POINT (-74.010006 40.648939)","POINT (-73.930729 40.679364)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","85","75 St-Elderts Ln (J,Z)","40.691324","-73.867139","89","Cleveland St (J)","40.679947","-73.884639","0.4524","POINT (-73.867139 40.691324)","POINT (-73.884639 40.679947)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","269","Northern Blvd (M,R)","40.752885","-73.906006","464","Vernon Blvd-Jackson Av (7)","40.742626","-73.953581","0.2296","POINT (-73.906006 40.752885)","POINT (-73.953581 40.742626)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","327","Chambers St (1,2,3)","40.715478","-74.009266","358","Newkirk Av-Little Haiti (2,5)","40.639967","-73.948411","6.2878","POINT (-74.009266 40.715478)","POINT (-73.948411 40.639967)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","477","72 St (Q)","40.768799","-73.958424","126","Jefferson St (L)","40.706607","-73.922913","2.0982","POINT (-73.958424 40.768799)","POINT (-73.922913 40.706607)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","605","168 St (A,C,1)","40.840638","-73.939847","397","86 St (4,5,6)","40.779492","-73.955589","1.2594","POINT (-73.939847 40.840638)","POINT (-73.955589 40.779492)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","250","Kings Hwy (F)","40.603217","-73.972361","253","Neptune Av (F)","40.581011","-73.974574","0.5458","POINT (-73.972361 40.603217)","POINT (-73.974574 40.581011)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","263","63 Dr-Rego Park (M,R)","40.729846","-73.861604","457","52 St (7)","40.744149","-73.912549","0.791","POINT (-73.861604 40.729846)","POINT (-73.912549 40.744149)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","356","Church Av (2,5)","40.650843","-73.949575","340","Grand Army Plaza (2,3)","40.675235","-73.971046","0.558","POINT (-73.949575 40.650843)","POINT (-73.971046 40.675235)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","453","82 St-Jackson Hts (7)","40.747659","-73.883697","167","W 4 St-Wash Sq (A,C,E,B,D,F,M)","40.732338","-74.000495","0.7848","POINT (-73.883697 40.747659)","POINT (-74.000495 40.732338)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","264","Woodhaven Blvd (M,R)","40.733106","-73.869229","113","Knickerbocker Av (M)","40.698664","-73.919711","0.4964","POINT (-73.869229 40.733106)","POINT (-73.919711 40.698664)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","404","28 St (6)","40.74307","-73.984264","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","40.749643","-73.987887","3.5406","POINT (-73.984264 40.74307)","POINT (-73.987887 40.749643)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","52","Avenue U (Q)","40.5993","-73.955929","628","Fulton St (A,C,J,Z,2,3,4,5)","40.710089","-74.007838","0.254","POINT (-73.955929 40.5993)","POINT (-74.007838 40.710089)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","118","3 Av (L)","40.732849","-73.986122","125","Morgan Av (L)","40.706152","-73.933147","8.014","POINT (-73.986122 40.732849)","POINT (-73.933147 40.706152)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","398","77 St (6)","40.77362","-73.959874","385","176 St (4)","40.84848","-73.911794","1.1528","POINT (-73.959874 40.77362)","POINT (-73.911794 40.84848)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","453","82 St-Jackson Hts (7)","40.747659","-73.883697","259","Kew Gardens-Union Tpke (E,F)","40.714441","-73.831008","3.3186","POINT (-73.883697 40.747659)","POINT (-73.831008 40.714441)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","20","City Hall (R,W)","40.713282","-74.006978","613","Lexington Av (N,R,W)/59 St (4,5,6)","40.762593","-73.967613","1.1438","POINT (-74.006978 40.713282)","POINT (-73.967613 40.762593)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","28","Union St (R)","40.677316","-73.98311","22","Rector St (R,W)","40.70722","-74.013342","0.241","POINT (-73.98311 40.677316)","POINT (-74.013342 40.70722)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","628","Fulton St (A,C,J,Z,2,3,4,5)","40.710089","-74.007838","101","Marcy Av (M,J,Z)","40.708359","-73.957757","14.5834","POINT (-74.007838 40.710089)","POINT (-73.957757 40.708359)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","5","36 Av (N,W)","40.756804","-73.929575","459","40 St-Lowery St (7)","40.743781","-73.924016","0.867","POINT (-73.929575 40.756804)","POINT (-73.924016 40.743781)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","22","Rector St (R,W)","40.70722","-74.013342","16","8 St-NYU (R,W)","40.730328","-73.992629","2.5334","POINT (-74.013342 40.70722)","POINT (-73.992629 40.730328)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","37","77 St (R)","40.629742","-74.02551","195","Ozone Park-Lefferts Blvd (A)","40.685951","-73.825798","1.5224","POINT (-74.02551 40.629742)","POINT (-73.825798 40.685951)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","30","Prospect Av (R)","40.665414","-73.992872","289","Bedford-Nostrand Avs (G)","40.689627","-73.953522","0.4928","POINT (-73.992872 40.665414)","POINT (-73.953522 40.689627)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","151","145 St (A,C,B,D)","40.824783","-73.944216","449","111 St (7)","40.75173","-73.855334","1.2272","POINT (-73.944216 40.824783)","POINT (-73.855334 40.75173)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","320","23 St (1)","40.744081","-73.995657","305","137 St-City College (1)","40.822008","-73.953676","10.8544","POINT (-73.995657 40.744081)","POINT (-73.953676 40.822008)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","337","Nevins St (2,3,4,5)","40.688246","-73.980492","359","Flatbush Av-Brooklyn College (2,5)","40.632836","-73.947642","12.1364","POINT (-73.980492 40.688246)","POINT (-73.947642 40.632836)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","405","23 St (6)","40.739864","-73.986599","130","Wilson Av (L)","40.688764","-73.904046","0.2264","POINT (-73.986599 40.739864)","POINT (-73.904046 40.688764)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","420","219 St (2,5)","40.883895","-73.862633","624","Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)","40.712603","-74.009552","0.2762","POINT (-73.862633 40.883895)","POINT (-74.009552 40.712603)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","471","34 St-Hudson Yards (7)","40.755882","-74.00191","43","Parkside Av (Q)","40.655292","-73.961495","1.6226","POINT (-74.00191 40.755882)","POINT (-73.961495 40.655292)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","84","85 St-Forest Pkwy (J)","40.692435","-73.86001","111","Seneca Av (M)","40.702762","-73.90774","0.486","POINT (-73.86001 40.692435)","POINT (-73.90774 40.702762)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","601","14 St (F,M,1,2,3)/6 Av (L)","40.737796","-73.997732","255","169 St (F)","40.71047","-73.793604","3.177","POINT (-73.997732 40.737796)","POINT (-73.793604 40.71047)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","619","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","40.725606","-73.995432","359","Flatbush Av-Brooklyn College (2,5)","40.632836","-73.947642","4.113","POINT (-73.995432 40.725606)","POINT (-73.947642 40.632836)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","58","Coney Island-Stillwell Av (D,F,N,Q)","40.577422","-73.981233","5","36 Av (N,W)","40.756804","-73.929575","0.2682","POINT (-73.981233 40.577422)","POINT (-73.929575 40.756804)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","38","86 St (R)","40.622687","-74.028398","608","4 Av (F,G)/9 St (R)","40.670559","-73.989041","1.8556","POINT (-74.028398 40.622687)","POINT (-73.989041 40.670559)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","107","Broad St (J,Z)","40.706476","-74.011056","278","Jamaica Center-Parsons/Archer (E,J,Z)","40.702147","-73.801109","3.411","POINT (-74.011056 40.706476)","POINT (-73.801109 40.702147)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","270","46 St (M,R)","40.756312","-73.913333","266","Elmhurst Av (M,R)","40.742454","-73.882017","3.7082","POINT (-73.913333 40.756312)","POINT (-73.882017 40.742454)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","3","30 Av (N,W)","40.766779","-73.921479","75","20 Av (N)","40.61741","-73.985026","0.474","POINT (-73.921479 40.766779)","POINT (-73.985026 40.61741)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","153","125 St (A,C,B,D)","40.811109","-73.952343","621","Broadway Junction (A,C,J,L,Z)","40.678896","-73.904356","1.2448","POINT (-73.952343 40.811109)","POINT (-73.904356 40.678896)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","398","77 St (6)","40.77362","-73.959874","45","Beverley Rd (Q)","40.644031","-73.964492","0.23","POINT (-73.959874 40.77362)","POINT (-73.964492 40.644031)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","38","86 St (R)","40.622687","-74.028398","41","7 Av (B,Q)","40.67705","-73.972367","0.2972","POINT (-74.028398 40.622687)","POINT (-73.972367 40.67705)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","237","Carroll St (F,G)","40.680303","-73.995048","68","Bay Pkwy (D)","40.601875","-73.993728","0.2422","POINT (-73.995048 40.680303)","POINT (-73.993728 40.601875)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","248","Avenue N (F)","40.61514","-73.974197","66","18 Av (D)","40.607954","-74.001736","0.26","POINT (-73.974197 40.61514)","POINT (-74.001736 40.607954)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","70","Bay 50 St (D)","40.588841","-73.983765","64","71 St (D)","40.619589","-73.998864","0.3076","POINT (-73.983765 40.588841)","POINT (-73.998864 40.619589)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","10","49 St (N,R,W)","40.759901","-73.984139","217","170 St (B,D)","40.839306","-73.9134","0.244","POINT (-73.984139 40.759901)","POINT (-73.9134 40.839306)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","303","157 St (1)","40.834041","-73.94489","215","Tremont Av (B,D)","40.85041","-73.905227","0.24","POINT (-73.94489 40.834041)","POINT (-73.905227 40.85041)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","353","President St-Medgar Evers College (2,5)","40.667883","-73.950683","71","8 Av (N)","40.635064","-74.011719","0.4712","POINT (-73.950683 40.667883)","POINT (-74.011719 40.635064)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","33","45 St (R)","40.648939","-74.010006","215","Tremont Av (B,D)","40.85041","-73.905227","0.2508","POINT (-74.010006 40.648939)","POINT (-73.905227 40.85041)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","261","Forest Hills-71 Av (E,F,M,R)","40.721691","-73.844521","353","President St-Medgar Evers College (2,5)","40.667883","-73.950683","0.232","POINT (-73.844521 40.721691)","POINT (-73.950683 40.667883)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","40.749643","-73.987887","218","167 St (B,D)","40.833771","-73.91844","9.3356","POINT (-73.987887 40.749643)","POINT (-73.91844 40.833771)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","154","116 St (C,B)","40.805085","-73.954882","145","190 St (A)","40.859022","-73.93418","0.239","POINT (-73.954882 40.805085)","POINT (-73.93418 40.859022)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","409","Spring St (6)","40.722301","-73.997141","344","Kingston Av (3)","40.669399","-73.942161","0.9102","POINT (-73.997141 40.722301)","POINT (-73.942161 40.669399)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","628","Fulton St (A,C,J,Z,2,3,4,5)","40.710089","-74.007838","297","215 St (1)","40.869444","-73.915279","0.6674","POINT (-74.007838 40.710089)","POINT (-73.915279 40.869444)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","127","DeKalb Av (L)","40.703811","-73.918425","240","7 Av (F,G)","40.666271","-73.980305","0.258","POINT (-73.918425 40.703811)","POINT (-73.980305 40.666271)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","461","Queensboro Plaza (7,N,W)","40.750582","-73.940202","601","14 St (F,M,1,2,3)/6 Av (L)","40.737796","-73.997732","0.2354","POINT (-73.940202 40.750582)","POINT (-73.997732 40.737796)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","396","96 St (6)","40.785672","-73.95107","183","Rockaway Av (C)","40.67834","-73.911946","0.2384","POINT (-73.95107 40.785672)","POINT (-73.911946 40.67834)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","604","161 St-Yankee Stadium (B,D,4)","40.82795","-73.925741","9","57 St-7 Av (N,Q,R,W)","40.764664","-73.980658","1.2482","POINT (-73.925741 40.82795)","POINT (-73.980658 40.764664)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","216","174-175 Sts (B,D)","40.8459","-73.910136","218","167 St (B,D)","40.833771","-73.91844","0.2858","POINT (-73.910136 40.8459)","POINT (-73.91844 40.833771)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","110","Forest Av (M)","40.704423","-73.903077","265","Grand Av-Newtown (M,R)","40.737015","-73.877223","0.2514","POINT (-73.903077 40.704423)","POINT (-73.877223 40.737015)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","200","Beach 90 St (A,S)","40.588034","-73.813641","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","40.749643","-73.987887","0.5264","POINT (-73.813641 40.588034)","POINT (-73.987887 40.749643)"
